X1,Timestamp,station,wetland,y_n
5138,2020-02-27,KW-1W,TB,0.176918376826368
5139,2020-02-28,KW-1W,TB,0.176496825688073
5140,2020-02-29,KW-1W,TB,0.173870891267414
5141,2020-03-01,KW-1W,TB,0.171256637104995
5142,2020-03-02,KW-1W,TB,0.166625945633707
5143,2020-03-03,KW-1W,TB,0.163823745497791
5144,2020-03-04,KW-1W,TB,0.163820559972817
5145,2020-03-05,KW-1W,TB,0.163503069317023
5146,2020-03-06,KW-1W,TB,0.165029997621475
5147,2020-03-07,KW-1W,TB,0.163013560312606
5148,2020-03-08,KW-1W,TB,0.175815123343527
5149,2020-03-09,KW-1W,TB,0.173899560992185
5150,2020-03-10,KW-1W,TB,0.171466881753313
5151,2020-03-11,KW-1W,TB,0.170418844036697
5152,2020-03-12,KW-1W,TB,0.167842816173972
5153,2020-03-13,KW-1W,TB,0.161775452939178
5154,2020-03-14,KW-1W,TB,0.162915870880054
5155,2020-03-15,KW-1W,TB,0.170550512402311
5156,2020-03-16,KW-1W,TB,0.166876540265036
5157,2020-03-17,KW-1W,TB,0.165217943594971
5158,2020-03-18,KW-1W,TB,0.162493257900102
5159,2020-03-19,KW-1W,TB,0.159005108053007
5160,2020-03-20,KW-1W,TB,0.167509397893306
5161,2020-03-21,KW-1W,TB,0.182898669045192
5162,2020-03-22,KW-1W,TB,0.181045755351682
5163,2020-03-23,KW-1W,TB,0.181949382602786
5164,2020-03-24,KW-1W,TB,0.183636648997621
5165,2020-03-25,KW-1W,TB,0.205206900441726
5166,2020-03-26,KW-1W,TB,0.207159627251104
5167,2020-03-27,KW-1W,TB,0.208639834522596
5168,2020-03-28,KW-1W,TB,0.205383166156983
5169,2020-03-29,KW-1W,TB,0.207439953448862
5170,2020-03-30,KW-1W,TB,0.226424620455318
5171,2020-03-31,KW-1W,TB,0.222949212708121
5172,2020-04-01,KW-1W,TB,0.216986971797485
5173,2020-04-02,KW-1W,TB,0.21443430445124
5174,2020-04-03,KW-1W,TB,0.209204734284743
5175,2020-04-04,KW-1W,TB,0.196231152905199
5176,2020-04-05,KW-1W,TB,0.18930688345226
5177,2020-04-06,KW-1W,TB,0.187107809378185
5178,2020-04-07,KW-1W,TB,0.183935026503568
5179,2020-04-08,KW-1W,TB,0.180939571185865
5180,2020-04-09,KW-1W,TB,0.19423807611281
5181,2020-04-10,KW-1W,TB,0.195483616377846
5182,2020-04-11,KW-1W,TB,0.192132444104655
5183,2020-04-12,KW-1W,TB,0.184935281345566
5184,2020-04-13,KW-1W,TB,0.180830201495073
5185,2020-04-14,KW-1W,TB,0.192050682296976
5186,2020-04-15,KW-1W,TB,0.230262116207951
5187,2020-04-16,KW-1W,TB,0.226540361196058
5188,2020-04-17,KW-1W,TB,0.224749034318722
5189,2020-04-18,KW-1W,TB,0.217986164797825
5190,2020-04-19,KW-1W,TB,0.21477727930683
5191,2020-04-20,KW-1W,TB,0.21252936051648
5192,2020-04-21,KW-1W,TB,0.209391618416582
5193,2020-04-22,KW-1W,TB,0.204831008494733
5194,2020-04-23,KW-1W,TB,0.20097015222562
5195,2020-04-24,KW-1W,TB,0.195525028202514
5196,2020-04-25,KW-1W,TB,0.219828460074754
5197,2020-04-26,KW-1W,TB,0.249182010873259
5198,2020-04-27,KW-1W,TB,0.238694200815494
5199,2020-04-28,KW-1W,TB,0.232007783893986
5200,2020-04-29,KW-1W,TB,0.226486207271492
5201,2020-04-30,KW-1W,TB,0.220436895344886
5202,2020-05-01,KW-1W,TB,0.21326096941896
5203,2020-05-02,KW-1W,TB,0.22846760380564
5204,2020-05-03,KW-1W,TB,0.226385332313965
5205,2020-05-04,KW-1W,TB,0.218938636765206
5206,2020-05-05,KW-1W,TB,0.227663789670404
5207,2020-05-06,KW-1W,TB,0.231853816853551
5208,2020-05-07,KW-1W,TB,0.224777286465313
5209,2020-05-09,KW-1W,TB,0.207555694189603
5210,2020-05-10,KW-1W,TB,0.212709873598369
5211,2020-05-11,KW-1W,TB,0.210181628610262
5212,2020-05-12,KW-1W,TB,0.206416338090384
5213,2020-05-13,KW-1W,TB,0.199631169894665
5214,2020-05-14,KW-1W,TB,0.193806968399592
5215,2020-05-15,KW-1W,TB,0.187718368331634
5216,2020-05-16,KW-1W,TB,0.180765429153925
5217,2020-05-17,KW-1W,TB,0.17063227420999
5218,2020-05-18,KW-1W,TB,0.159359763166837
5219,2020-05-19,KW-1W,TB,0.153606705062861
5220,2020-05-20,KW-1W,TB,0.150210935440027
5221,2020-05-21,KW-1W,TB,0.141389154943935
5222,2020-05-22,KW-1W,TB,0.134103859327217
5223,2020-05-23,KW-1W,TB,0.132882741420319
5224,2020-05-24,KW-1W,TB,0.171046392456677
5225,2020-05-25,KW-1W,TB,0.189046732246007
5226,2020-05-26,KW-1W,TB,0.182944328236493
5227,2020-05-27,KW-1W,TB,0.178981535168196
5228,2020-05-28,KW-1W,TB,0.173979199116548
5229,2020-05-29,KW-1W,TB,0.167389409785933
5230,2020-05-30,KW-1W,TB,0.160027661569827
5231,2020-05-31,KW-1W,TB,0.151061470608223
5232,2020-06-01,KW-1W,TB,0.137545288141352
5233,2020-06-02,KW-1W,TB,0.125438169554876
5234,2020-06-03,KW-1W,TB,0.115524815834183
5235,2020-06-04,KW-1W,TB,0.107113968059803
5236,2020-06-05,KW-1W,TB,0.0932877278287463
5237,2020-06-06,KW-1W,TB,0.102981280326198
5238,2020-06-07,KW-1W,TB,0.113222743119266
5239,2020-06-08,KW-1W,TB,0.10394967991845
5240,2020-06-09,KW-1W,TB,0.0885943876996262
5241,2020-06-10,KW-1W,TB,0.0743168647638464
5242,2020-06-11,KW-1W,TB,0.0580919242269792
5243,2020-06-12,KW-1W,TB,0.0390552269792729
5244,2020-06-13,KW-1W,TB,0.0489537149167516
5245,2020-06-14,KW-1W,TB,0.0345137302072716
5246,2020-06-15,KW-1W,TB,0.0174520584437647
5247,2020-06-16,KW-1W,TB,7.50351002378524e-4
5248,2020-06-17,KW-1W,TB,-0.0300430704057801
5249,2020-06-18,KW-1W,TB,-0.0630289836328974
5250,2020-06-19,KW-1W,TB,-0.0626564174297251
5251,2020-06-20,KW-1W,TB,-0.0746845894662483
5252,2020-06-21,KW-1W,TB,-0.101464634480807
5253,2020-06-22,KW-1W,TB,0.0970445236153585
5254,2020-06-23,KW-1W,TB,0.126526557254502
5255,2020-06-24,KW-1W,TB,0.124364647638464
5256,2020-06-25,KW-1W,TB,0.11354554298335
5257,2020-06-26,KW-1W,TB,0.0969425868161741
5258,2020-06-27,KW-1W,TB,0.0843661342167857
5259,2020-06-28,KW-1W,TB,0.0695746799184503
5260,2020-06-29,KW-1W,TB,0.0555955344886172
5261,2020-06-30,KW-1W,TB,0.0440979130139313
5262,2020-07-01,KW-1W,TB,0.0274737200135916
5263,2020-07-02,KW-1W,TB,0.0073826139993205
5264,2020-07-03,KW-1W,TB,-0.019243455824941
5265,2020-07-04,KW-1W,TB,-0.0590857685306623
5266,2020-07-05,KW-1W,TB,-0.106070691720447
5267,2020-07-06,KW-1W,TB,-0.147289722776212
5268,2020-07-07,KW-1W,TB,-0.183290747471544
5269,2020-07-08,KW-1W,TB,-0.0958276000689363
5270,2020-07-09,KW-1W,TB,-0.015888210896002
5271,2020-07-10,KW-1W,TB,-0.0223789506836514
5272,2020-07-11,KW-1W,TB,-0.0188743269987198
5273,2020-07-12,KW-1W,TB,0.0810139001019368
5274,2020-07-13,KW-1W,TB,0.0923363177030242
5275,2020-07-14,KW-1W,TB,0.0899843384301733
5276,2020-07-15,KW-1W,TB,0.0845508946653074
5277,2020-07-16,KW-1W,TB,0.0715316540944615
5278,2020-07-17,KW-1W,TB,0.0575057876316684
5279,2020-07-18,KW-1W,TB,0.0431932239211688
5280,2020-07-19,KW-1W,TB,0.0265775256540945
5281,2020-07-20,KW-1W,TB,0.00744526265715251
5282,2020-07-21,KW-1W,TB,-0.0247294949413103
5283,2020-07-22,KW-1W,TB,-0.0627685719354081
5284,2020-07-23,KW-1W,TB,-0.0406017520747194
5285,2020-07-24,KW-1W,TB,0.0120802014950731
5286,2020-07-25,KW-1W,TB,0.0127321722731906
5287,2020-07-26,KW-1W,TB,0.0106074271151885
5288,2020-07-27,KW-1W,TB,-2.18354623121031e-4
5289,2020-07-28,KW-1W,TB,-0.0288428092082756
5290,2020-07-29,KW-1W,TB,-0.0665406151667347
5291,2020-07-30,KW-1W,TB,-0.106669934909064
5292,2020-07-31,KW-1W,TB,-0.147224374415417
5293,2020-08-01,KW-1W,TB,-0.162885778877393
5294,2020-08-02,KW-1W,TB,-0.14192820176492
5295,2020-08-03,KW-1W,TB,-0.167790327228876
5296,2020-08-04,KW-1W,TB,-0.195918839413854
5297,2020-08-05,KW-1W,TB,-0.0617844910353998
5298,2020-08-06,KW-1W,TB,0.20049975637105
5299,2020-08-07,KW-1W,TB,0.196902236833163
5300,2020-08-08,KW-1W,TB,0.20251513183826
5301,2020-08-09,KW-1W,TB,0.206060621134896
5302,2020-08-10,KW-1W,TB,0.196851268433571
5303,2020-08-11,KW-1W,TB,0.181211402650357
5304,2020-08-12,KW-1W,TB,0.167419141352361
5305,2020-08-13,KW-1W,TB,0.155104963642542
5306,2020-08-14,KW-1W,TB,0.14980212640163099
5307,2020-08-15,KW-1W,TB,0.179935068977234
5308,2020-08-16,KW-1W,TB,0.185330286442406
5309,2020-08-17,KW-1W,TB,0.184603986748216
5310,2020-08-18,KW-1W,TB,0.193095534488617
5311,2020-08-19,KW-1W,TB,0.183942459395175
5312,2020-08-20,KW-1W,TB,0.175659032619776
5313,2020-08-21,KW-1W,TB,0.175182265715256
5314,2020-08-22,KW-1W,TB,0.165758420998981
5315,2020-08-23,KW-1W,TB,0.159191992184845
5316,2020-08-24,KW-1W,TB,0.152159414882773
5317,2020-08-25,KW-1W,TB,0.143201718654434
5318,2020-08-26,KW-1W,TB,0.13495014712878
5319,2020-08-27,KW-1W,TB,0.12484884743459
5320,2020-08-28,KW-1W,TB,0.113672963982331
5321,2020-08-29,KW-1W,TB,0.107426149507306
5322,2020-08-30,KW-1W,TB,0.113120806320081
5323,2020-08-31,KW-1W,TB,0.137860655113829
5324,2020-09-01,KW-1W,TB,0.129377602106694
5325,2020-09-02,KW-1W,TB,0.12753849235474
5326,2020-09-03,KW-1W,TB,0.122097615698267
5327,2020-09-04,KW-1W,TB,0.127378154264356
5328,2020-09-05,KW-1W,TB,0.191702398233095
5329,2020-09-06,KW-1W,TB,0.207219090383962
5330,2020-09-07,KW-1W,TB,0.19169390349983
5331,2020-09-08,KW-1W,TB,0.181211402650357
5332,2020-09-09,KW-1W,TB,0.173621358477744
5333,2020-09-10,KW-1W,TB,0.165263602786273
5334,2020-09-11,KW-1W,TB,0.17318812708121
5335,2020-09-12,KW-1W,TB,0.216649306150187
5336,2020-09-13,KW-1W,TB,0.210402491675161
5337,2020-09-14,KW-1W,TB,0.199013178049609
5338,2020-09-15,KW-1W,TB,0.190142552837241
5339,2020-09-16,KW-1W,TB,0.182918844036697
5340,2020-09-17,KW-1W,TB,0.17703305572545
5341,2020-09-18,KW-1W,TB,0.17289187325858
5342,2020-09-19,KW-1W,TB,0.181083981651376
5343,2020-09-20,KW-1W,TB,0.180313084607543
5344,2020-09-21,KW-1W,TB,0.174269081889229
5345,2020-09-22,KW-1W,TB,0.170407163778457
5346,2020-09-23,KW-1W,TB,0.165958047230717
5347,2020-09-24,KW-1W,TB,0.161116049269453
5348,2020-09-25,KW-1W,TB,0.153330626231736
5349,2020-09-26,KW-1W,TB,0.148645780835882
5350,2020-09-27,KW-1W,TB,0.160466202174652
5351,2020-09-28,KW-1W,TB,0.185567077132178
5352,2020-09-29,KW-1W,TB,0.179369107373428
5353,2020-09-30,KW-1W,TB,0.172353519537886
6105,2019-10-02,KW-2E,TB,-0.90988174788583
6106,2019-10-03,KW-2E,TB,-0.913773135082308
6107,2019-10-04,KW-2E,TB,-0.915472241500435
6108,2019-10-05,KW-2E,TB,-0.914878382749047
6109,2019-10-06,KW-2E,TB,-0.915479368655568
6110,2019-10-07,KW-2E,TB,-0.917590257375869
6111,2019-10-08,KW-2E,TB,-0.923582886322577
6112,2019-10-09,KW-2E,TB,-0.92268611142536
6113,2019-10-10,KW-2E,TB,-0.924485127648682
6114,2019-10-11,KW-2E,TB,-0.924461943771015
6115,2019-10-12,KW-2E,TB,-0.925382534374497
6116,2019-10-13,KW-2E,TB,-0.924324043630938
6117,2019-10-14,KW-2E,TB,-0.923288418172374
6118,2019-10-15,KW-2E,TB,-0.923048686091483
6119,2019-10-16,KW-2E,TB,-0.922776452469027
6120,2019-10-17,KW-2E,TB,-0.921515464543868
6121,2019-10-18,KW-2E,TB,-0.863399295841701
6122,2019-10-19,KW-2E,TB,-0.867585868858889
6123,2019-10-20,KW-2E,TB,-0.873205028448539
6124,2019-10-21,KW-2E,TB,-0.874071805816719
6125,2019-10-22,KW-2E,TB,-0.831579731957814
6126,2019-10-23,KW-2E,TB,-0.83644099627196
6127,2019-10-24,KW-2E,TB,-0.821743614127197
6128,2019-10-25,KW-2E,TB,-0.82771103461278694
6129,2019-10-26,KW-2E,TB,-0.835662409078628
6130,2019-10-27,KW-2E,TB,-0.839726710406154
6131,2019-10-28,KW-2E,TB,-0.837492382492651
6132,2019-10-29,KW-2E,TB,-0.798190966579497
6133,2019-10-30,KW-2E,TB,-0.808029935272168
6134,2019-10-31,KW-2E,TB,-0.815288397457824
6135,2019-11-01,KW-2E,TB,-0.820512632301876
6136,2019-11-02,KW-2E,TB,-0.812039853941927
6137,2019-11-03,KW-2E,TB,-0.811909121132604
6138,2019-11-04,KW-2E,TB,-0.818643918765258
6139,2019-11-05,KW-2E,TB,-0.822887241028827
6140,2019-11-06,KW-2E,TB,-0.825091130820649
6141,2019-11-07,KW-2E,TB,-0.827088144288203
6142,2019-11-08,KW-2E,TB,-0.831342198956488
6143,2019-11-09,KW-2E,TB,-0.832477781225724
6144,2019-11-10,KW-2E,TB,-0.835240425784572
6145,2019-11-11,KW-2E,TB,-0.835859184716148
6146,2019-11-12,KW-2E,TB,-0.835794273501271
6147,2019-11-13,KW-2E,TB,-0.836100006225957
6148,2019-11-14,KW-2E,TB,-0.825073271551928
6149,2019-11-15,KW-2E,TB,-0.82858164808316
6150,2019-11-16,KW-2E,TB,-0.828478072386484
6151,2019-11-17,KW-2E,TB,-0.829941486918068
6152,2019-11-18,KW-2E,TB,-0.83217615083368
6153,2019-11-19,KW-2E,TB,-0.834575545374218
6154,2019-11-20,KW-2E,TB,-0.835639327380956
6155,2019-11-21,KW-2E,TB,-0.836253109892301
6156,2019-11-22,KW-2E,TB,-0.838030531049841
6157,2019-11-23,KW-2E,TB,-0.83945348163357
6158,2019-11-24,KW-2E,TB,-0.834281951311604
6159,2019-11-25,KW-2E,TB,-0.821898328835935
6160,2019-11-26,KW-2E,TB,-0.803710545208681
6161,2019-11-27,KW-2E,TB,-0.807299815546033
6162,2019-11-28,KW-2E,TB,-0.810588128105463
6163,2019-11-29,KW-2E,TB,-0.812706080771254
6164,2019-11-30,KW-2E,TB,-0.815519035519106
6165,2019-12-01,KW-2E,TB,-0.818057314770268
6166,2019-12-02,KW-2E,TB,-0.820305093079864
6167,2019-12-03,KW-2E,TB,-0.78242276566801
6168,2019-12-04,KW-2E,TB,-0.781877940993991
6169,2019-12-05,KW-2E,TB,-0.784110732591754
6170,2019-12-06,KW-2E,TB,-0.787598547909846
6171,2019-12-07,KW-2E,TB,-0.791750188492571
6172,2019-12-08,KW-2E,TB,-0.795389992201773
6173,2019-12-09,KW-2E,TB,-0.798813712271846
6174,2019-12-10,KW-2E,TB,-0.790090354413385
6175,2019-12-11,KW-2E,TB,-0.762610215730194
6176,2019-12-12,KW-2E,TB,-0.752756403634388
6177,2019-12-13,KW-2E,TB,-0.746022544815198
6178,2019-12-14,KW-2E,TB,-0.743578383760744
6179,2019-12-15,KW-2E,TB,-0.734395146559178
6180,2019-12-16,KW-2E,TB,-0.723037598306061
6181,2019-12-17,KW-2E,TB,-0.719124866759425
6182,2019-12-18,KW-2E,TB,-0.69965260844553
6183,2019-12-19,KW-2E,TB,-0.672147859392814
6184,2019-12-20,KW-2E,TB,-0.659180224545649
6185,2019-12-21,KW-2E,TB,-0.64887580047082
6186,2019-12-22,KW-2E,TB,-0.638195058760056
6187,2019-12-23,KW-2E,TB,-0.626588785826853
6188,2019-12-24,KW-2E,TB,-0.616648197861739
6189,2019-12-25,KW-2E,TB,-0.608343130310215
6190,2019-12-26,KW-2E,TB,-0.605066466224889
6191,2019-12-27,KW-2E,TB,-0.601037769694417
6192,2019-12-28,KW-2E,TB,-0.597962339722966
6193,2019-12-29,KW-2E,TB,-0.595141306816004
6194,2019-12-30,KW-2E,TB,-0.594381173263768
6195,2019-12-31,KW-2E,TB,-0.57666823430724
6196,2020-01-01,KW-2E,TB,-0.546643967979289
6197,2020-01-02,KW-2E,TB,-0.535198418616367
6198,2020-01-03,KW-2E,TB,-0.530351109563988
6199,2020-01-04,KW-2E,TB,-0.51885441076196
6200,2020-01-05,KW-2E,TB,-0.49704535189111
6201,2020-01-06,KW-2E,TB,-0.471894357879432
6202,2020-01-07,KW-2E,TB,-0.451120808923258
6203,2020-01-08,KW-2E,TB,-0.440076926339769
6204,2020-01-09,KW-2E,TB,-0.418347555596195
6205,2020-01-10,KW-2E,TB,-0.406775061911079
6206,2020-01-11,KW-2E,TB,-0.396403380589695
6207,2020-01-12,KW-2E,TB,-0.384604713223158
6208,2020-01-13,KW-2E,TB,-0.37437452513879
6209,2020-01-14,KW-2E,TB,-0.372155207536145
6210,2020-01-15,KW-2E,TB,-0.366741975457347
6211,2020-01-16,KW-2E,TB,-0.35836603347476
6212,2020-01-17,KW-2E,TB,-0.35401095485289
6213,2020-01-18,KW-2E,TB,-0.363849228696738
6214,2020-01-19,KW-2E,TB,-0.367561727942725
6215,2020-01-20,KW-2E,TB,-0.3387498101539
6216,2020-01-21,KW-2E,TB,-0.331461580215871
6217,2020-01-22,KW-2E,TB,-0.331229240354133
6218,2020-01-23,KW-2E,TB,-0.330109808884432
6219,2020-01-24,KW-2E,TB,-0.326845605633233
6220,2020-01-25,KW-2E,TB,-0.324074866313277
6221,2020-01-26,KW-2E,TB,-0.306995435808907
6222,2020-01-27,KW-2E,TB,-0.224713739882165
6223,2020-01-28,KW-2E,TB,-0.208118049917055
6224,2020-01-29,KW-2E,TB,-0.20182826436702
6225,2020-01-30,KW-2E,TB,-0.20126786675446
6226,2020-01-31,KW-2E,TB,-0.201631048809137
6227,2020-02-01,KW-2E,TB,-0.203022167004157
6228,2020-02-02,KW-2E,TB,-0.197517608122892
6229,2020-02-03,KW-2E,TB,-0.190834435902918
6230,2020-02-04,KW-2E,TB,-0.189209232757925
6231,2020-02-05,KW-2E,TB,-0.192412358074854
6232,2020-02-06,KW-2E,TB,-0.190917702218358
6233,2020-02-07,KW-2E,TB,-0.187503984221955
6234,2020-02-08,KW-2E,TB,-0.146130926659218
6235,2020-02-09,KW-2E,TB,-0.117814206618705
6236,2020-02-10,KW-2E,TB,-0.11556560020961
6237,2020-02-11,KW-2E,TB,-0.111376257818996
6238,2020-02-12,KW-2E,TB,-0.0877912862774133
6239,2020-02-13,KW-2E,TB,-0.0483868255441181
6240,2020-02-14,KW-2E,TB,-0.0325003215267005
6241,2020-02-15,KW-2E,TB,-0.00787366290676028
6242,2020-02-16,KW-2E,TB,-0.00747768671434945
6243,2020-02-17,KW-2E,TB,-0.00895086381978139
6244,2020-02-18,KW-2E,TB,-0.00961584542199667
6245,2020-02-19,KW-2E,TB,-0.0129721630594998
6246,2020-02-20,KW-2E,TB,-0.0159914975126849
6247,2020-02-21,KW-2E,TB,-0.0204523991986694
6248,2020-02-22,KW-2E,TB,-0.0243628702139329
6249,2020-02-23,KW-2E,TB,-0.0266489110392966
6250,2020-02-24,KW-2E,TB,-0.0294004466822919
6251,2020-02-25,KW-2E,TB,-0.032087879283378
6252,2020-02-26,KW-2E,TB,-0.0344451929100851
6253,2020-02-27,KW-2E,TB,-0.0243040435660918
6254,2020-02-28,KW-2E,TB,-0.0244478480302105
6255,2020-02-29,KW-2E,TB,-0.0280823798478468
6256,2020-03-01,KW-2E,TB,-0.0312381411568655
6257,2020-03-02,KW-2E,TB,-0.0371413457318566
6258,2020-03-03,KW-2E,TB,-0.0402617916341858
6259,2020-03-04,KW-2E,TB,-0.0398970960295889
6260,2020-03-05,KW-2E,TB,-0.0404404023574223
6261,2020-03-06,KW-2E,TB,-0.0398321518295426
6262,2020-03-07,KW-2E,TB,-0.0419676457119105
6263,2020-03-08,KW-2E,TB,-0.0263194221093429
6264,2020-03-09,KW-2E,TB,-0.0288665198614956
6265,2020-03-10,KW-2E,TB,-0.0315968397029958
6266,2020-03-11,KW-2E,TB,-0.0328027362155627
6267,2020-03-12,KW-2E,TB,-0.0357127864810493
6268,2020-03-13,KW-2E,TB,-0.0430674143003262
6269,2020-03-14,KW-2E,TB,-0.0413399743116553
6270,2020-03-15,KW-2E,TB,-0.032673634887719
6271,2020-03-16,KW-2E,TB,-0.0372563179020996
6272,2020-03-17,KW-2E,TB,-0.0392136211751727
6273,2020-03-18,KW-2E,TB,-0.0419028172246462
6274,2020-03-19,KW-2E,TB,-0.0465857910103397
6275,2020-03-20,KW-2E,TB,-0.0357917359782486
6276,2020-03-21,KW-2E,TB,-0.0170462437957342
6277,2020-03-22,KW-2E,TB,-0.0194292381294411
6278,2020-03-23,KW-2E,TB,-0.0188286133290259
6279,2020-03-24,KW-2E,TB,-0.0166908926668252
6280,2020-03-25,KW-2E,TB,0.007086900441726
6281,2020-03-26,KW-2E,TB,0.00903962725110419
6282,2020-03-27,KW-2E,TB,0.0105198345225959
6283,2020-03-28,KW-2E,TB,0.00726316615698253
6284,2020-03-29,KW-2E,TB,0.00931995344886161
6285,2020-03-30,KW-2E,TB,0.0283046204553176
6286,2020-03-31,KW-2E,TB,0.0248292127081209
6287,2020-04-01,KW-2E,TB,0.0188669717974853
6288,2020-04-02,KW-2E,TB,0.0163143044512402
6289,2020-04-03,KW-2E,TB,0.0110847342847433
6290,2020-04-04,KW-2E,TB,-0.00209167909248309
6291,2020-04-05,KW-2E,TB,-0.00997355931476518
6292,2020-04-06,KW-2E,TB,-0.0126609076314177
6293,2020-04-07,KW-2E,TB,-0.0164261281725504
6294,2020-04-08,KW-2E,TB,-0.0199650395331435
6295,2020-04-09,KW-2E,TB,-0.00430956247074832
6296,2020-04-10,KW-2E,TB,-0.00291209653997448
6297,2020-04-11,KW-2E,TB,-0.00673695630350202
6298,2020-04-12,KW-2E,TB,-0.0153192650909466
6299,2020-04-13,KW-2E,TB,-0.0203430785521883
6300,2020-04-14,KW-2E,TB,-0.00685741934500583
6301,2020-04-15,KW-2E,TB,0.0321421162079509
6302,2020-04-16,KW-2E,TB,0.0284203611960583
6303,2020-04-17,KW-2E,TB,0.0266290343187222
6304,2020-04-18,KW-2E,TB,0.0198661647978253
6305,2020-04-19,KW-2E,TB,0.0166572793068296
6306,2020-04-20,KW-2E,TB,0.0144093605164797
6307,2020-04-21,KW-2E,TB,0.0112716184165815
6308,2020-04-22,KW-2E,TB,0.00671100849473316
6309,2020-04-23,KW-2E,TB,0.00285015222562002
6310,2020-04-24,KW-2E,TB,-0.00302771784179923
6311,2020-04-25,KW-2E,TB,0.0217084600747535
6312,2020-04-26,KW-2E,TB,0.0510620108732585
6313,2020-04-27,KW-2E,TB,0.0405742008154943
6314,2020-04-28,KW-2E,TB,0.0338877838939856
6315,2020-04-29,KW-2E,TB,0.0283662072714916
6316,2020-04-30,KW-2E,TB,0.0223168953448861
6317,2020-05-01,KW-2E,TB,0.0151409694189601
6318,2020-05-02,KW-2E,TB,0.0303476038056404
6319,2020-05-03,KW-2E,TB,0.0282653323139652
6320,2020-05-04,KW-2E,TB,0.0208186367652055
6321,2020-05-05,KW-2E,TB,0.0295437896704043
6322,2020-05-06,KW-2E,TB,0.0337338168535507
6323,2020-05-07,KW-2E,TB,0.0266572864653126
6324,2020-05-09,KW-2E,TB,0.00943569418960255
6325,2020-05-10,KW-2E,TB,0.0145898735983689
6326,2020-05-11,KW-2E,TB,0.0120616286102616
6327,2020-05-12,KW-2E,TB,0.00829633809038388
6328,2020-05-13,KW-2E,TB,0.00151116989466527
6329,2020-05-14,KW-2E,TB,-0.00502313952063238
6330,2020-05-15,KW-2E,TB,-0.0122187118289121
6331,2020-05-16,KW-2E,TB,-0.0204182516956058
6332,2020-05-17,KW-2E,TB,-0.0327175084712141
6333,2020-05-18,KW-2E,TB,-0.0467392791243301
6334,2020-05-19,KW-2E,TB,-0.0535451093865582
6335,2020-05-20,KW-2E,TB,-0.0579063850018672
6336,2020-05-21,KW-2E,TB,-0.0692899495311358
6337,2020-05-22,KW-2E,TB,-0.0783330318271006
6338,2020-05-23,KW-2E,TB,-0.0795818339482038
6339,2020-05-24,KW-2E,TB,-0.0309174058737741
6340,2020-05-25,KW-2E,TB,-0.0100202163105042
6341,2020-05-26,KW-2E,TB,-0.0169334426643227
6342,2020-05-27,KW-2E,TB,-0.021568238994798
6343,2020-05-28,KW-2E,TB,-0.0276315437514792
6344,2020-05-29,KW-2E,TB,-0.0357536573175683
6345,2020-05-30,KW-2E,TB,-0.0449031792627477
6346,2020-05-31,KW-2E,TB,-0.0561679255709622
6347,2020-06-01,KW-2E,TB,-0.0738350248700294
6348,2020-06-02,KW-2E,TB,-0.0897893383373237
6349,2020-06-03,KW-2E,TB,-0.102082226338092
6350,2020-06-04,KW-2E,TB,-0.112395468483592
6351,2020-06-05,KW-2E,TB,-0.13157736502123701
6352,2020-06-06,KW-2E,TB,-0.117996925015222
6353,2020-06-07,KW-2E,TB,-0.105333205675662
6354,2020-06-08,KW-2E,TB,-0.118612287670028
6355,2020-06-09,KW-2E,TB,-0.139743230726002
6356,2020-06-10,KW-2E,TB,-0.158057497591322
6357,2020-06-11,KW-2E,TB,-0.178993346234688
6358,2020-06-12,KW-2E,TB,-0.203832926732104
6359,2020-06-13,KW-2E,TB,-0.189134825589245
6360,2020-06-14,KW-2E,TB,-0.210188885881226
6361,2020-06-15,KW-2E,TB,-0.232917304185704
6362,2020-06-16,KW-2E,TB,-0.254162242435709
6363,2020-06-17,KW-2E,TB,-0.282614422821002
6364,2020-06-18,KW-2E,TB,-0.311922762054817
6365,2020-06-19,KW-2E,TB,-0.309710735625449
6366,2020-06-20,KW-2E,TB,-0.32204136546504
6367,2020-06-21,KW-2E,TB,-0.347706939882745
6368,2020-06-22,KW-2E,TB,-0.111304827314634
6369,2020-06-23,KW-2E,TB,-0.0820071405243837
6370,2020-06-24,KW-2E,TB,-0.086275613358991
6371,2020-06-25,KW-2E,TB,-0.101081068657178
6372,2020-06-26,KW-2E,TB,-0.123965269157869
6373,2020-06-27,KW-2E,TB,-0.141282631326072
6374,2020-06-28,KW-2E,TB,-0.160658663083195
6375,2020-06-29,KW-2E,TB,-0.179041768862287
6376,2020-06-30,KW-2E,TB,-0.195196868957052
6377,2020-07-01,KW-2E,TB,-0.218386689138528
6378,2020-07-02,KW-2E,TB,-0.245457049746838
6379,2020-07-03,KW-2E,TB,-0.27254125245705
6380,2020-07-04,KW-2E,TB,-0.311204736531382
6381,2020-07-05,KW-2E,TB,-0.355888146641712
6382,2020-07-06,KW-2E,TB,-0.393978116508353
6383,2020-07-07,KW-2E,TB,-0.427694227993967
6384,2020-07-08,KW-2E,TB,-0.336257090309614
6385,2020-07-09,KW-2E,TB,-0.257723017687077
6386,2020-07-10,KW-2E,TB,-0.267233343870211
6387,2020-07-11,KW-2E,TB,-0.26438744435906403
6388,2020-07-12,KW-2E,TB,-0.129028529113673
6389,2020-07-13,KW-2E,TB,-0.122369553489616
